nba_id,Player,Seasons,Team,Pos,MPG,LEBRON,O-LEBRON,D-LEBRON,WAR,OffRole,DefRole
1713,Vince Carter,2020,ATL,PF,14.592,-2.758,-1.834,-0.923,-0.215,Movement Shooter,Helper
2544,Lebron James,2020,LAL,PG,34.572,5.812,5.211,0.601,12.015,Shot Creator,Helper
2546,Carmelo Anthony,2020,POR,PF,32.793,-1.251,-0.474,-0.776,1.378,Shot Creator,Helper
2594,Kyle Korver,2020,MIL,SF,16.548,-1.268,-0.413,-0.856,0.684,Off Screen Shooter,Low Activity
2730,Dwight Howard,2020,LAL,C,18.923,2.679,0.101,2.578,4.282,Roll + Cut Big,Mobile Big
2738,Andre Iguodala,2020,MIA,SF,19.909,-0.151,-1.591,1.44,0.603,Stationary Shooter,Helper
2772,Trevor Ariza,2020,SAC/POR,SF,28.156,-1.218,-1.879,0.662,1.113,Movement Shooter,Wing Stopper
101107,Marvin Williams,2020,CHO/MIL,PF,19.464,-0.952,-1.827,0.875,1.038,Versatile Big,Helper
101108,Chris Paul,2020,OKC,PG,31.538,4.147,2.824,1.324,9.266,Shot Creator,Low Activity
101133,Ian Mahinmi,2020,WAS,C,21.26,0.189,-1.328,1.517,1.345,Roll + Cut Big,Anchor Big
101141,Ersan Ilyasova,2020,MIL,PF,15.657,1.756,0.279,1.477,2.65,Stretch Big,Helper
101150,Lou Williams,2020,LAC,PG,28.676,-0.306,1.48,-1.786,2.5,Primary Ball Handler,Low Activity
200746,Lamarcus Aldridge,2020,SAS,C,33.096,0.534,-0.176,0.71,3.317,Post Scorer,Anchor Big
200752,Rudy Gay,2020,SAS,PF,21.8,0.083,-0.371,0.454,2.331,Shot Creator,Helper
200755,Jj Redick,2020,NOP,SG,26.349,-1.267,1.09,-2.357,1.128,Off Screen Shooter,Low Activity
200757,Thabo Sefolosha,2020,HOU,PF,10.63,-0.688,-1.295,0.607,0.476,Stationary Shooter,Helper
200765,Rajon Rondo,2020,LAL,PG,20.504,-0.729,0.053,-0.782,1.048,Primary Ball Handler,Chaser
200768,Kyle Lowry,2020,TOR,PG,36.178,3.396,2.323,1.073,7.831,Primary Ball Handler,Chaser
200782,P.J. Tucker,2020,HOU,PF,34.267,-0.952,-1.424,0.472,2.268,Stationary Shooter,Wing Stopper
200794,Paul Millsap,2020,DEN,PF,24.314,1.649,0.369,1.281,3.246,Post Scorer,Helper
200826,J.J. Barea,2020,DAL,PG,15.506,-0.606,0.77,-1.376,0.515,Primary Ball Handler,Point of Attack
201143,Al Horford,2020,PHI,C,30.232,0.515,-0.356,0.871,3.806,Versatile Big,Anchor Big
201144,Mike Conley,2020,UTA,PG,29.006,0.221,0.792,-0.572,2.299,Primary Ball Handler,Point of Attack
201145,Jeff Green,2020,UTA/HOU,C,20.002,-1.596,-1.29,-0.306,0.48,Stationary Shooter,Helper
201152,Thaddeus Young,2020,CHI,PF,24.854,-0.877,-1.233,0.356,1.54,Stationary Shooter,Helper
201158,Marco Belinelli,2020,SAS,SG,15.498,-1.545,-0.462,-1.083,0.471,Movement Shooter,Low Activity
201163,Wilson Chandler,2020,BRK,PF,20.976,-1.575,-2.562,0.987,0.377,Movement Shooter,Helper
201188,Marc Gasol,2020,TOR,C,26.391,0.999,-1.797,2.795,2.548,Versatile Big,Anchor Big
201229,Anthony Tolliver,2020,POR/SAC/MEM,PF,15.853,-2.023,-1.806,-0.216,0.195,Movement Shooter,Helper
201565,Derrick Rose,2020,DET,PG,25.953,-0.924,1.082,-2.006,1.216,Slasher,Point of Attack
201566,Russell Westbrook,2020,HOU,PG,35.951,1.351,1.673,-0.321,4.968,Shot Creator,Point of Attack
201567,Kevin Love,2020,CLE,PF,31.786,0.029,0.649,-0.62,2.778,Versatile Big,Anchor Big
201568,Danilo Gallinari,2020,OKC,PF,29.58,1.625,2.469,-0.844,4.772,Shot Creator,Helper
201569,Eric Gordon,2020,HOU,SF,28.228,-1.421,0.69,-2.111,0.624,Stationary Shooter,Chaser
201571,D.J. Augustin,2020,ORL,PG,24.919,-1.651,-0.38,-1.27,0.66,Primary Ball Handler,Point of Attack
201572,Brook Lopez,2020,MIL,C,26.72,2.485,-0.323,2.807,5.734,Versatile Big,Anchor Big
201577,Robin Lopez,2020,MIL,C,14.519,-1.719,-2.573,0.853,0.403,Versatile Big,Anchor Big
201580,Javale Mcgee,2020,LAL,C,16.619,0.825,-1.294,2.118,2.352,Roll + Cut Big,Anchor Big
201584,Courtney Lee,2020,DAL,SG,14.394,-1.392,-1.771,0.38,0.219,Movement Shooter,Chaser
201586,Serge Ibaka,2020,TOR,C,26.994,-0.669,-0.347,-0.322,1.639,Roll + Cut Big,Anchor Big
201587,Nicolas Batum,2020,CHO,SF,22.954,-1.126,-1.567,0.441,0.407,Movement Shooter,Wing Stopper
201588,George Hill,2020,MIL,PG,21.547,1.563,1.341,0.222,3.257,Primary Ball Handler,Point of Attack
201599,Deandre Jordan,2020,BRK,C,22.04,0.42,-1.174,1.594,2.242,Roll + Cut Big,Anchor Big
201609,Goran Dragic,2020,MIA,PG,28.185,-0.55,0.96,-1.51,1.965,Primary Ball Handler,Low Activity
201933,Blake Griffin,2020,DET,PF,28.46,0.885,1.895,-1.01,1.086,Shot Creator,Helper
201935,James Harden,2020,HOU,SG,36.508,6.046,6.895,-0.849,13.21,Shot Creator,Helper
201937,Ricky Rubio,2020,PHO,PG,31.021,1.915,0.721,1.194,5.625,Primary Ball Handler,Point of Attack
201942,Demar Derozan,2020,SAS,SF,34.065,0.466,1.627,-1.161,4.278,Shot Creator,Wing Stopper
201949,James Johnson,2020,MIA/MIN,PF,19.36,-0.962,-0.892,-0.069,0.566,Movement Shooter,Wing Stopper
201950,Jrue Holiday,2020,NOP,SG,34.702,1.291,0.984,0.307,5.049,Primary Ball Handler,Point of Attack
201952,Jeff Teague,2020,MIN/ATL,PG,24.819,-1.551,0.368,-1.919,0.775,Shot Creator,Point of Attack
201959,Taj Gibson,2020,NYK,C,16.534,-0.75,-1.133,0.383,1.078,Roll + Cut Big,Anchor Big
201960,Demarre Carroll,2020,SAS/HOU,C,12.078,-1.267,-1.449,0.182,0.207,Movement Shooter,Helper
201961,Wayne Ellington,2020,NYK,SG,15.51,-0.822,-0.231,-0.59,0.561,Off Screen Shooter,Chaser
201976,Patrick Beverley,2020,LAC,PG,26.309,2.228,0.169,2.059,4.013,Primary Ball Handler,Wing Stopper
201980,Danny Green,2020,LAL,SG,24.805,0.878,0.226,0.653,3.57,Movement Shooter,Wing Stopper
201988,Patty Mills,2020,SAS,PG,22.496,0,1.476,-1.476,2.289,Secondary Ball Handler,Point of Attack
202066,Garrett Temple,2020,BRK,SG,27.898,-1.665,-1.207,-0.458,0.788,Movement Shooter,Point of Attack
202083,Wesley Matthews,2020,MIL,SG,24.4,-0.258,-1.275,1.017,2.244,Movement Shooter,Wing Stopper
202323,Evan Turner,2020,ATL,SG,13.236,-2.057,-2.053,-0.005,0.051,Secondary Ball Handler,Wing Stopper
202324,Derrick Favors,2020,NOP,C,24.364,1.409,-0.233,1.642,3.059,Roll + Cut Big,Anchor Big
202329,Al-Farouq Aminu,2020,ORL,PF,21.114,-1.005,-2.058,1.052,0.336,Stationary Shooter,Helper
202330,Gordon Hayward,2020,BOS,SF,33.462,1.255,0.712,0.543,4.109,Secondary Ball Handler,Helper
202331,Paul George,2020,LAC,SF,29.561,2.636,2.23,0.406,4.614,Shot Creator,Wing Stopper
202334,Ed Davis,2020,UTA,C,10.838,-1.381,-2.782,1.401,0.194,Athletic Finisher,Anchor Big
202335,Patrick Patterson,2020,LAC,PF,13.155,-1.487,-1.093,-0.394,0.443,Stationary Shooter,Helper
202339,Eric Bledsoe,2020,MIL,PG,26.989,1.847,1.045,0.802,4.52,Shot Creator,Point of Attack
202340,Avery Bradley,2020,LAL,SG,24.214,-1.658,-1.23,-0.428,0.546,Movement Shooter,Point of Attack
202355,Hassan Whiteside,2020,POR,C,29.975,2.463,0.966,1.497,6.31,Roll + Cut Big,Anchor Big
202357,Nemanja Bjelica,2020,SAC,PF,27.932,0.544,-0.183,0.727,3.816,Movement Shooter,Helper
202397,Ish Smith,2020,WAS,PG,26.279,-0.645,0.436,-1.081,2,Slasher,Point of Attack
202681,Kyrie Irving,2020,BRK,PG,32.898,2.716,3.015,-0.298,2.173,Shot Creator,Chaser
202683,Enes Freedom,2020,BOS,C,16.956,0.594,0.36,0.235,1.899,Post Scorer,Anchor Big
202684,Tristan Thompson,2020,CLE,C,30.202,-1.122,-0.978,-0.143,1.392,Roll + Cut Big,Anchor Big
202685,Jonas Valančiūnas,2020,MEM,C,26.36,1.339,0.091,1.248,4.459,Post Scorer,Anchor Big
202687,Bismack Biyombo,2020,CHO,C,19.416,-0.761,-1.077,0.316,1.074,Roll + Cut Big,Mobile Big
202688,Brandon Knight,2020,CLE/DET,SG,18.5,-0.446,0.109,-0.555,0.578,Primary Ball Handler,Point of Attack
202689,Kemba Walker,2020,BOS,PG,31.115,1.95,2.349,-0.4,4.9,Primary Ball Handler,Point of Attack
202692,Alec Burks,2020,GSW/PHI,SF,26.579,-1.608,-0.871,-0.737,0.863,Primary Ball Handler,Chaser
202693,Markieff Morris,2020,DET/LAL,PF,20.474,-2.551,-1.612,-0.94,-0.136,Versatile Big,Helper
202694,Marcus Morris Sr.,2020,NYK/LAC,PF,31.23,0.567,0.217,0.35,3.704,Shot Creator,Wing Stopper
202695,Kawhi Leonard,2020,LAC,SF,32.425,6.845,5.005,1.84,10.659,Shot Creator,Wing Stopper
202696,Nikola Vučević,2020,ORL,C,32.231,3.358,1.601,1.757,7.411,Post Scorer,Anchor Big
202697,Iman Shumpert,2020,BRK,SF,18.51,-2.052,-1.921,-0.131,0.049,Secondary Ball Handler,Chaser
202699,Tobias Harris,2020,PHI,PF,34.294,2.131,1.657,0.474,7.232,Shot Creator,Helper
202704,Reggie Jackson,2020,DET/LAC,PG,23.955,-0.327,0.536,-0.862,0.986,Primary Ball Handler,Point of Attack
202709,Cory Joseph,2020,SAC,PG,24.437,0.241,-0.793,1.034,2.99,Primary Ball Handler,Point of Attack
202710,Jimmy Butler Iii,2020,MIA,SF,33.781,5.143,3.967,1.176,9.398,Shot Creator,Helper
202711,Bojan Bogdanović,2020,UTA,SF,33.061,-0.338,1.042,-1.379,2.751,Shot Creator,Low Activity
202722,Davis Bertans,2020,WAS,PF,29.316,1.025,1.365,-0.34,3.501,Off Screen Shooter,Helper
202734,E'Twaun Moore,2020,NOP,SG,18.212,-1.509,-0.256,-1.254,0.567,Off Screen Shooter,Chaser
202738,Isaiah Thomas,2020,WAS,PG,23.119,-3.155,-1.212,-1.943,-0.46,Primary Ball Handler,Point of Attack
202954,Brad Wanamaker,2020,BOS,PG,19.283,-1.483,-0.682,-0.801,0.785,Primary Ball Handler,Point of Attack
203076,Anthony Davis,2020,LAL,PF,34.377,5.557,3.342,2.215,10.742,Shot Creator,Helper
203077,Michael Kidd-Gilchrist,2020,CHO/DAL,PF,11.224,-0.337,-0.886,0.549,0.371,Stationary Shooter,Helper
203078,Bradley Beal,2020,WAS,SG,36.02,1.787,3.833,-2.046,5.558,Primary Ball Handler,Chaser
203079,Dion Waiters,2020,MIA/LAL,SG,20.742,-1.263,-0.61,-0.653,0.149,Primary Ball Handler,Chaser
203081,Damian Lillard,2020,POR,PG,37.48,2.652,5.317,-2.665,8.07,Shot Creator,Chaser
203082,Terrence Ross,2020,ORL,SG,27.378,-1.249,0.293,-1.542,1.371,Off Screen Shooter,Low Activity
203083,Andre Drummond,2020,DET/CLE,C,32.954,1.561,-0.972,2.533,4.81,Shot Creator,Anchor Big
203084,Harrison Barnes,2020,SAC,PF,34.466,-0.399,-0.188,-0.211,3.178,Shot Creator,Wing Stopper
203085,Austin Rivers,2020,HOU,SG,23.44,-1.381,-0.106,-1.275,1.02,Shot Creator,Point of Attack
203086,Meyers Leonard,2020,MIA,C,20.274,-0.5,-1.995,1.494,1.255,Stationary Shooter,Anchor Big
203087,Jeremy Lamb,2020,IND,SG,28.07,-0.879,-0.882,0.003,1.248,Secondary Ball Handler,Chaser
203089,John Henson,2020,CLE/DET,C,15.005,0.902,-1.247,2.149,1.279,Roll + Cut Big,Anchor Big
203090,Maurice Harkless,2020,LAC/NYK,PF,23.012,-2.646,-2.215,-0.43,-0.249,Stationary Shooter,Wing Stopper
203095,Evan Fournier,2020,ORL,SF,31.45,0.547,0.534,0.013,3.943,Off Screen Shooter,Chaser
203107,Tomas Satoransky,2020,CHI,SG,28.891,-0.632,-0.46,-0.172,2.118,Primary Ball Handler,Chaser
203109,Jae Crowder,2020,MEM/MIA,SF,28.843,0.776,0.141,0.635,3.842,Movement Shooter,Wing Stopper
203110,Draymond Green,2020,GSW,PF,28.41,0.47,-1.896,2.365,2.259,Primary Ball Handler,Wing Stopper
203114,Khris Middleton,2020,MIL,SF,29.884,3.805,2.477,1.328,7.387,Shot Creator,Helper
203115,Will Barton,2020,DEN,SF,33.032,0.756,0.761,-0.006,3.901,Primary Ball Handler,Chaser
203118,Mike Scott,2020,PHI,PF,17.75,-0.25,0.228,-0.478,1.663,Stationary Shooter,Helper
203124,Kyle O'Quinn,2020,PHI,C,10.78,1.037,0.334,0.704,0.694,Stretch Big,Anchor Big
203145,Kent Bazemore,2020,POR/SAC,SF,24.818,-1.209,-1.846,0.637,1.269,Movement Shooter,Wing Stopper
203200,Justin Holiday,2020,IND,SF,25.008,0.491,-0.547,1.038,3.401,Off Screen Shooter,Helper
203210,Jamychal Green,2020,LAC,PF,20.746,-0.452,-0.42,-0.032,1.628,Stationary Shooter,Helper
203382,Aron Baynes,2020,PHO,C,22.25,0.078,-0.286,0.364,1.488,Stretch Big,Anchor Big
203457,Nerlens Noel,2020,OKC,C,18.476,0.656,-1.092,1.748,2.221,Roll + Cut Big,Anchor Big
203458,Alex Len,2020,ATL/SAC,C,17.648,-1.184,-1.397,0.213,0.745,Roll + Cut Big,Anchor Big
203459,Allen Crabbe,2020,ATL/MIN,SG,17.649,-2.591,-1.695,-0.896,-0.092,Off Screen Shooter,Chaser
203463,Ben Mclemore,2020,HOU,SF,22.81,-1.329,0.246,-1.575,1.09,Movement Shooter,Chaser
203468,Cj Mccollum,2020,POR,SG,36.52,-0.422,1.51,-1.932,3.234,Shot Creator,Chaser
203469,Cody Zeller,2020,CHO,C,23.116,-0.106,-0.073,-0.033,1.973,Roll + Cut Big,Mobile Big
203471,Dennis Schröder,2020,OKC,PG,30.752,-0.753,0.168,-0.921,2.097,Primary Ball Handler,Point of Attack
203473,Dewayne Dedmon,2020,SAC/ATL,C,17.583,0.351,-1.617,1.968,1.371,Stretch Big,Anchor Big
203476,Gorgui Dieng,2020,MIN/MEM,C,17.405,0.754,-0.735,1.49,2.232,Stretch Big,Anchor Big
203482,Kelly Olynyk,2020,MIA,C,19.408,-0.019,-0.924,0.905,1.989,Movement Shooter,Anchor Big
203484,Kentavious Caldwell-Pope,2020,LAL,SG,25.534,-0.236,0.372,-0.609,2.444,Stationary Shooter,Wing Stopper
203486,Mason Plumlee,2020,DEN,C,17.331,0.921,0.233,0.689,2.267,Post Scorer,Mobile Big
203487,Michael Carter-Williams,2020,ORL,SG,18.513,0.393,-0.03,0.423,1.499,Athletic Finisher,Point of Attack
203488,Mike Muscala,2020,OKC,C,12.166,-0.277,-0.759,0.482,0.778,Stretch Big,Anchor Big
203490,Otto Porter Jr.,2020,CHI,SF,23.629,0.35,0.555,-0.205,0.586,Secondary Ball Handler,Helper
203493,Reggie Bullock Jr.,2020,NYK,SG,23.597,-1.877,-1.391,-0.485,0.218,Movement Shooter,Chaser
203496,Robert Covington,2020,MIN/HOU,C,30.525,1.712,-0.343,2.054,5.68,Movement Shooter,Wing Stopper
203497,Rudy Gobert,2020,UTA,C,34.305,3.387,0.334,3.053,8.693,Roll + Cut Big,Anchor Big
203500,Steven Adams,2020,OKC,C,26.674,1.495,-0.091,1.586,4.231,Post Scorer,Anchor Big
203501,Tim Hardaway Jr.,2020,DAL,SG,29.454,-0.13,1.394,-1.523,3.047,Movement Shooter,Chaser
203503,Tony Snell,2020,DET,SF,27.815,-2.284,-1.32,-0.964,0.092,Off Screen Shooter,Wing Stopper
203504,Trey Burke,2020,PHI/DAL,PG,15.758,-0.958,0.66,-1.619,0.476,Primary Ball Handler,Point of Attack
203506,Victor Oladipo,2020,IND,SG,27.797,-1.174,-0.507,-0.667,0.409,Secondary Ball Handler,Chaser
203507,Giannis Antetokounmpo,2020,MIL,PF,30.428,8.291,5.795,2.496,12.515,Shot Creator,Helper
203516,James Ennis Iii,2020,PHI/ORL,SG,18.346,-1.071,-0.633,-0.438,1.065,Movement Shooter,Helper
203521,Matthew Dellavedova,2020,CLE,PG,14.399,-1.119,-1.401,0.282,0.665,Primary Ball Handler,Point of Attack
203524,Solomon Hill,2020,MEM/MIA,PF,18.443,-2.167,-1.329,-0.838,0.143,Movement Shooter,Helper
203526,Raul Neto,2020,PHI,PG,12.362,-2.333,-1.23,-1.103,0.017,Primary Ball Handler,Point of Attack
203552,Seth Curry,2020,DAL,SG,24.619,-1.076,0.911,-1.986,1.321,Secondary Ball Handler,Chaser
203584,Troy Daniels,2020,LAL/DEN,SG,11.318,-2.238,-0.297,-1.941,0.045,Off Screen Shooter,Low Activity
203585,Rodney Mcgruder,2020,LAC,SG,15.551,-2.035,-1.701,-0.334,0.188,Stationary Shooter,Point of Attack
203894,Shabazz Napier,2020,MIN/WAS,PG,24.009,0.31,-0.162,0.472,2.346,Primary Ball Handler,Point of Attack
203895,Jordan Mcrae,2020,WAS/DEN/DET,SG,21.205,-0.694,0.069,-0.763,0.853,Secondary Ball Handler,Chaser
203897,Zach Lavine,2020,CHI,SF,34.758,0.727,2.117,-1.39,4.207,Primary Ball Handler,Chaser
203901,Elfrid Payton,2020,NYK,PG,27.686,1.686,1.495,0.192,3.291,Slasher,Point of Attack
203903,Jordan Clarkson,2020,CLE/UTA,SG,24.01,-0.304,1.377,-1.681,2.289,Secondary Ball Handler,Chaser
203914,Gary Harris,2020,DEN,SG,31.789,-0.838,-1.303,0.464,1.768,Movement Shooter,Wing Stopper
203915,Spencer Dinwiddie,2020,BRK,PG,31.157,1.427,2.599,-1.172,4.932,Shot Creator,Point of Attack
203918,Rodney Hood,2020,POR,SF,29.46,-1.972,-1.9,-0.073,0.159,Shot Creator,Wing Stopper
203920,Khem Birch,2020,ORL,C,19.208,-1.945,-2.353,0.408,0.253,Roll + Cut Big,Anchor Big
203922,Glenn Robinson Iii,2020,GSW/PHI,SF,28.813,-1.953,-1.101,-0.851,0.482,Off Screen Shooter,Wing Stopper
203924,Jerami Grant,2020,DEN,PF,26.645,-1.998,-0.762,-1.236,0.454,Stationary Shooter,Wing Stopper
203925,Joe Harris,2020,BRK,SF,30.766,-0.213,0.464,-0.677,2.977,Off Screen Shooter,Low Activity
203926,Doug Mcdermott,2020,IND,PF,19.888,-1.202,0.211,-1.413,1.037,Off Screen Shooter,Low Activity
203932,Aaron Gordon,2020,ORL,PF,32.535,0.469,-0.25,0.719,3.73,Versatile Big,Wing Stopper
203933,T.J. Warren,2020,IND,SF,32.873,0.448,0.422,0.027,4.041,Athletic Finisher,Wing Stopper
203935,Marcus Smart,2020,BOS,SG,31.988,2.173,1.065,1.108,5.673,Primary Ball Handler,Point of Attack
203937,Kyle Anderson,2020,MEM,SF,19.849,-1.108,-2.003,0.895,1.087,Athletic Finisher,Helper
203939,Dwight Powell,2020,DAL,C,26.515,0.168,-0.607,0.775,1.752,Roll + Cut Big,Anchor Big
203943,Noah Vonleh,2020,MIN/DEN,C,10.493,-0.888,-1.358,0.47,0.363,Roll + Cut Big,Anchor Big
203944,Julius Randle,2020,NYK,PF,32.508,0.474,0.958,-0.484,3.852,Shot Creator,Helper
203952,Andrew Wiggins,2020,MIN/GSW,SF,34.424,-0.052,1.494,-1.546,2.803,Primary Ball Handler,Wing Stopper
203953,Jabari Parker,2020,ATL/SAC,PF,24.154,0.34,0.154,0.186,1.619,Athletic Finisher,Helper
203954,Joel Embiid,2020,PHI,C,29.528,3.756,1.989,1.767,5.958,Shot Creator,Anchor Big
203957,Danté Exum,2020,UTA/CLE,SG,13.874,-1.316,-1.242,-0.074,0.331,Secondary Ball Handler,Chaser
203960,Jakarr Sampson,2020,IND,PF,13.841,-1.087,-2.349,1.262,0.391,Roll + Cut Big,Anchor Big
203967,Dario Šarić,2020,PHO,PF,24.725,-0.849,-0.904,0.055,1.609,Stretch Big,Helper
203991,Clint Capela,2020,HOU,C,32.804,0.788,-0.505,1.293,2.632,Roll + Cut Big,Mobile Big
203992,Bogdan Bogdanović,2020,SAC,SG,28.949,1.173,1.151,0.023,4.077,Secondary Ball Handler,Chaser
203994,Jusuf Nurkić,2020,POR,C,31.642,2.529,0.763,1.765,0.806,Post Scorer,Helper
203999,Nikola Jokić,2020,DEN,C,31.996,3.271,2.899,0.372,8.534,Post Scorer,Mobile Big
204001,Kristaps Porziņģis,2020,DAL,C,31.82,3.538,1.514,2.024,6.93,Versatile Big,Anchor Big
204020,Tyler Johnson,2020,PHO/BRK,SG,18.187,-2.144,-1.181,-0.962,0.104,Stationary Shooter,Chaser
204025,Tim Frazier,2020,DET,PG,13.142,-1.395,-1.372,-0.023,0.224,Primary Ball Handler,Point of Attack
204038,Langston Galloway,2020,DET,SG,25.79,-2.49,-0.623,-1.867,-0.129,Off Screen Shooter,Chaser
204060,Joe Ingles,2020,UTA,PF,29.675,0.818,0.139,0.679,4.437,Primary Ball Handler,Chaser
204456,T.J. Mcconnell,2020,IND,PG,18.677,0.43,-0.04,0.47,2.418,Slasher,Point of Attack
1626143,Jahlil Okafor,2020,NOP,C,15.565,-0.594,-0.588,-0.006,0.538,Post Scorer,Anchor Big
1626144,Emmanuel Mudiay,2020,UTA,PG,15.733,-2.416,-1.9,-0.516,-0.024,Slasher,Point of Attack
1626145,Tyus Jones,2020,MEM,PG,18.955,0.124,0.494,-0.371,1.999,Primary Ball Handler,Point of Attack
1626149,Montrezl Harrell,2020,LAC,C,27.764,1.531,1.571,-0.04,4.444,Shot Creator,Anchor Big
1626153,Delon Wright,2020,DAL,PG,21.503,0.488,-0.092,0.58,2.921,Primary Ball Handler,Point of Attack
1626156,D'Angelo Russell,2020,GSW/MIN,PG,32.269,-0.014,1.248,-1.262,2.226,Shot Creator,Chaser
1626157,Karl-Anthony Towns,2020,MIN,C,33.914,3.516,4.1,-0.584,4.519,Versatile Big,Anchor Big
1626158,Richaun Holmes,2020,SAC,C,28.222,2.224,-0.13,2.353,3.711,Roll + Cut Big,Mobile Big
1626159,Justise Winslow,2020,MIA,SG,32.023,-0.769,-1.213,0.444,0.366,Primary Ball Handler,Wing Stopper
1626161,Willie Cauley-Stein,2020,GSW/DAL,C,20.324,-0.057,-2.102,2.045,1.651,Roll + Cut Big,Mobile Big
1626162,Kelly Oubre Jr.,2020,PHO,SF,34.524,1.298,0.198,1.1,4.62,Movement Shooter,Wing Stopper
1626163,Frank Kaminsky,2020,PHO,C,19.935,-0.195,-0.116,-0.079,1.1,Stretch Big,Helper
1626164,Devin Booker,2020,PHO,SG,35.882,1.786,3.183,-1.396,6.798,Shot Creator,Chaser
1626167,Myles Turner,2020,IND,C,29.45,0.979,-0.947,1.926,3.984,Versatile Big,Anchor Big
1626168,Trey Lyles,2020,SAS,PF,20.172,-0.445,-1.183,0.739,1.589,Stationary Shooter,Helper
1626171,Bobby Portis,2020,NYK,PF,21.112,-2.555,-1.448,-1.107,-0.163,Versatile Big,Anchor Big
