nba_id,Player,Seasons,Team,Pos,MPG,LEBRON,O-LEBRON,D-LEBRON,WAR,OffRole,DefRole
1626172,Kevon Looney,2020,GSW,C,13.082,-1.243,-1.974,0.731,0.191,Athletic Finisher,Helper
1626174,Christian Wood,2020,DET,PF,21.365,2.255,1.525,0.731,3.985,Athletic Finisher,Anchor Big
1626178,Rondae Hollis-Jefferson,2020,TOR,PF,18.698,1.384,0.63,0.754,2.744,Roll + Cut Big,Helper
1626179,Terry Rozier,2020,CHO,PG,34.355,-1.936,-0.189,-1.747,0.606,Primary Ball Handler,Point of Attack
1626181,Norman Powell,2020,TOR,SG,28.438,-0.621,0.069,-0.691,1.679,Off Screen Shooter,Chaser
1626188,Quinn Cook,2020,LAL,PG,11.545,-2.681,-0.728,-1.952,-0.1,Secondary Ball Handler,Point of Attack
1626192,Pat Connaughton,2020,MIL,SG,18.552,0.352,0.193,0.159,2.202,Stationary Shooter,Chaser
1626195,Willy Hernangomez,2020,CHO,C,12.104,0.784,0.445,0.339,0.771,Post Scorer,Mobile Big
1626196,Josh Richardson,2020,PHI,SG,30.786,-0.532,-0.579,0.047,2.021,Secondary Ball Handler,Point of Attack
1626203,Treveon Graham,2020,MIN/ATL,SF,16.899,-2.159,-1.358,-0.801,0.127,Stationary Shooter,Helper
1626204,Larry Nance Jr.,2020,CLE,PF,26.287,0.048,-0.047,0.095,2.316,Stretch Big,Helper
1626209,Mario Hezonja,2020,POR,PF,16.441,-2.674,-2.503,-0.171,-0.168,Movement Shooter,Wing Stopper
1626220,Royce O'Neale,2020,UTA,SF,28.866,0.042,-1.199,1.241,3.216,Stationary Shooter,Wing Stopper
1626224,Cedi Osman,2020,CLE,SF,29.389,-2.474,-1.574,-0.9,-0.125,Movement Shooter,Helper
1626245,Cristiano Felicio,2020,CHI,C,17.535,-2.982,-1.778,-1.204,-0.15,Athletic Finisher,Mobile Big
1627732,Ben Simmons,2020,PHI,PG,35.385,1.94,0.815,1.125,5.658,Shot Creator,Wing Stopper
1627733,Dragan Bender,2020,MIL/GSW,PF,17.848,-0.389,-0.899,0.51,0.368,Stretch Big,Anchor Big
1627734,Domantas Sabonis,2020,IND,PF,34.818,2.281,0.911,1.37,6.53,Post Scorer,Anchor Big
1627736,Malik Beasley,2020,DEN/MIN,SG,21.975,-1.63,-0.312,-1.317,0.578,Movement Shooter,Chaser
1627737,Marquese Chriss,2020,GSW,PF,20.275,0.627,-0.7,1.327,2.335,Roll + Cut Big,Anchor Big
1627739,Kris Dunn,2020,CHI,PG,24.875,1.199,-1.091,2.29,2.95,Primary Ball Handler,Point of Attack
1627741,Buddy Hield,2020,SAC,SG,30.779,-0.281,0.852,-1.133,3.009,Off Screen Shooter,Chaser
1627742,Brandon Ingram,2020,NOP,PF,33.928,-0.485,0.835,-1.319,2.576,Shot Creator,Helper
1627745,Damian Jones,2020,ATL,C,16.127,-0.757,-1.782,1.025,0.928,Roll + Cut Big,Anchor Big
1627746,Skal Labissiere,2020,POR,C,17.178,-1.521,-1.746,0.225,0.311,Roll + Cut Big,Anchor Big
1627747,Caris Levert,2020,BRK,SG,29.551,0.351,0.928,-0.577,2.356,Shot Creator,Chaser
1627748,Thon Maker,2020,DET,C,12.934,-1.229,-1.794,0.565,0.573,Stretch Big,Anchor Big
1627749,Dejounte Murray,2020,SAS,PG,25.557,-0.196,-1.125,0.929,2.384,Slasher,Point of Attack
1627750,Jamal Murray,2020,DEN,PG,32.265,1.171,1.962,-0.791,4.392,Primary Ball Handler,Point of Attack
1627751,Jakob Poeltl,2020,SAS,C,17.743,2.399,-0.008,2.407,3.631,Roll + Cut Big,Anchor Big
1627752,Taurean Prince,2020,BRK,PF,29.022,0.148,-0.441,0.589,3.043,Movement Shooter,Wing Stopper
1627756,Denzel Valentine,2020,CHI,SF,13.551,-1.32,-0.633,-0.687,0.331,Secondary Ball Handler,Low Activity
1627759,Jaylen Brown,2020,BOS,SG,33.924,0.942,0.757,0.185,4.172,Shot Creator,Wing Stopper
1627761,Deandre' Bembry,2020,ATL,SG,21.286,-2.075,-2.694,0.619,0.174,Athletic Finisher,Point of Attack
1627763,Malcolm Brogdon,2020,IND,PG,30.857,0.509,1.132,-0.623,3.124,Shot Creator,Point of Attack
1627767,Cheick Diallo,2020,PHO,C,10.182,-1.151,-1.448,0.297,0.378,Roll + Cut Big,Anchor Big
1627774,Jake Layman,2020,MIN,SF,21.962,-1.904,-1.807,-0.097,0.152,Off Screen Shooter,Helper
1627775,Patrick Mccaw,2020,TOR,SF,24.544,-3.126,-2.495,-0.631,-0.435,Stationary Shooter,Chaser
1627777,Georges Niang,2020,UTA,PF,13.988,-0.562,0.007,-0.569,1.084,Stationary Shooter,Low Activity
1627780,Gary Payton Ii,2020,WAS,SF,14.885,-0.805,-1.435,0.629,0.438,Stationary Shooter,Point of Attack
1627783,Pascal Siakam,2020,TOR,PF,35.172,1.683,0.796,0.887,5.57,Shot Creator,Wing Stopper
1627788,Furkan Korkmaz,2020,PHI,SG,21.652,-2.157,-0.578,-1.579,0.215,Movement Shooter,Chaser
1627789,Timothe Luwawu-Cabarrot,2020,BRK,SF,18.142,-1.046,-0.844,-0.202,0.731,Stationary Shooter,Chaser
1627790,Ante Zizic,2020,CLE,C,10.029,-0.455,-0.736,0.281,0.274,Post Scorer,Anchor Big
1627812,Yogi Ferrell,2020,SAC,PG,10.594,-0.545,-0.633,0.088,0.628,Secondary Ball Handler,Point of Attack
1627814,Damion Lee,2020,GSW,SG,29.031,0.341,-0.413,0.754,2.51,Off Screen Shooter,Chaser
1627823,Juancho Hernangomez,2020,DEN/MIN,PF,17.364,-0.736,-0.656,-0.08,0.883,Movement Shooter,Helper
1627826,Ivica Zubac,2020,LAC,C,18.418,2.842,1.341,1.501,4.486,Roll + Cut Big,Anchor Big
1627827,Dorian Finney-Smith,2020,DAL,PF,29.856,-0.873,-0.34,-0.533,2.058,Stationary Shooter,Wing Stopper
1627832,Fred Vanvleet,2020,TOR,SG,35.706,1.101,0.538,0.563,4.36,Primary Ball Handler,Point of Attack
1627846,Abdel Nader,2020,OKC,SF,15.763,-2.418,-2.06,-0.358,-0.026,Stationary Shooter,Low Activity
1627853,Ryan Arcidiacono,2020,CHI,PG,16.032,-1.944,-1.474,-0.47,0.256,Movement Shooter,Chaser
1627854,Bryn Forbes,2020,SAS,SG,25.068,-2.154,-0.833,-1.321,0.221,Movement Shooter,Chaser
1627863,Danuel House Jr.,2020,HOU,SF,30.36,0.385,0.264,0.122,3.431,Stationary Shooter,Helper
1627884,Derrick Jones Jr.,2020,MIA,SF,23.306,0.324,0.027,0.297,2.412,Stretch Big,Point of Attack
1627885,Shaquille Harrison,2020,CHI,SG,11.264,1.098,-0.15,1.249,1.094,Secondary Ball Handler,Point of Attack
1627936,Alex Caruso,2020,LAL,PG,18.363,0.009,-0.946,0.955,1.819,Secondary Ball Handler,Point of Attack
1628021,David Nwaba,2020,BRK,SF,13.424,-0.733,-1.471,0.738,0.285,Stationary Shooter,Helper
1628035,Alfonzo Mckinnie,2020,CLE,SF,14.836,-2.45,-2.194,-0.256,-0.03,Stationary Shooter,Helper
1628365,Markelle Fultz,2020,ORL,PG,27.723,-0.553,-1.238,0.685,2.355,Slasher,Point of Attack
1628366,Lonzo Ball,2020,NOP,PG,32.147,-0.74,-0.38,-0.36,2.142,Primary Ball Handler,Point of Attack
1628367,Josh Jackson,2020,MEM,SF,17.339,-0.013,0.115,-0.128,0.585,Movement Shooter,Wing Stopper
1628368,De'Aaron Fox,2020,SAC,PG,32.045,1.093,1.707,-0.614,3.688,Shot Creator,Point of Attack
1628369,Jayson Tatum,2020,BOS,PF,34.32,3.368,2.277,1.091,8.414,Shot Creator,Helper
1628370,Malik Monk,2020,CHO,SG,21.257,-2.026,-0.317,-1.709,0.26,Movement Shooter,Low Activity
1628371,Jonathan Isaac,2020,ORL,PF,28.821,2.244,-1.159,3.403,2.941,Athletic Finisher,Helper
1628372,Dennis Smith Jr.,2020,NYK,PG,15.806,-2.884,-2.354,-0.53,-0.175,Shot Creator,Point of Attack
1628373,Frank Ntilikina,2020,NYK,PG,20.818,-1.546,-2.171,0.625,0.632,Primary Ball Handler,Point of Attack
1628374,Lauri Markkanen,2020,CHI,PF,29.831,0.055,0.046,0.009,2.354,Movement Shooter,Helper
1628378,Donovan Mitchell,2020,UTA,SG,34.261,0.796,1.3,-0.504,4.875,Primary Ball Handler,Chaser
1628379,Luke Kennard,2020,DET,SG,32.926,-1.268,0.142,-1.409,0.658,Secondary Ball Handler,Low Activity
1628380,Zach Collins,2020,POR,PF,26.353,-0.628,-1.59,0.963,0.328,Post Scorer,Anchor Big
1628381,John Collins,2020,ATL,PF,33.248,1.222,0.58,0.642,3.19,Roll + Cut Big,Helper
1628382,Justin Jackson,2020,DAL,PF,16.071,-1.687,-0.725,-0.962,0.461,Stationary Shooter,Low Activity
1628384,Og Anunoby,2020,TOR,SF,29.938,0.547,-1.126,1.673,3.924,Stationary Shooter,Wing Stopper
1628385,Harry Giles Iii,2020,SAC,C,14.502,-0.212,-1.326,1.114,0.936,Roll + Cut Big,Mobile Big
1628386,Jarrett Allen,2020,BRK,C,26.456,2.576,0.672,1.904,5.952,Roll + Cut Big,Anchor Big
1628389,Bam Adebayo,2020,MIA,PF,33.571,2.378,0.578,1.8,7.462,Shot Creator,Anchor Big
1628390,Terrance Ferguson,2020,OKC,SF,22.455,-3.725,-3.179,-0.546,-1.074,Stationary Shooter,Wing Stopper
1628392,Isaiah Hartenstein,2020,HOU,C,11.567,-0.336,-0.595,0.259,0.352,Athletic Finisher,Mobile Big
1628394,Anžejs Pasečņiks,2020,WAS,C,16.181,-0.796,-1.176,0.38,0.446,Roll + Cut Big,Anchor Big
1628396,Tony Bradley,2020,UTA,C,11.434,0.305,-0.153,0.459,1.155,Athletic Finisher,Anchor Big
1628398,Kyle Kuzma,2020,LAL,PF,25.02,-0.905,-0.144,-0.761,1.45,Shot Creator,Wing Stopper
1628400,Semi Ojeleye,2020,BOS,PF,14.646,-2.952,-2.125,-0.827,-0.373,Stationary Shooter,Helper
1628401,Derrick White,2020,SAS,SG,24.657,0.947,0.895,0.051,3.623,Primary Ball Handler,Point of Attack
1628402,Frank Jackson,2020,NOP,PG,13.51,-3.201,-0.751,-2.449,-0.419,Secondary Ball Handler,Point of Attack
1628403,Caleb Swanigan,2020,SAC/POR,PF,10.671,-2.278,-2.544,0.266,0.017,Post Scorer,Anchor Big
1628404,Josh Hart,2020,NOP,SF,27.002,-1.172,-0.606,-0.566,1.361,Movement Shooter,Wing Stopper
1628407,Dwayne Bacon,2020,CHO,SG,17.623,-2.637,-2.214,-0.422,-0.116,Slasher,Helper
1628408,Pj Dozier,2020,DEN,SG,14.192,-1.262,-0.81,-0.452,0.295,Secondary Ball Handler,Point of Attack
1628410,Edmond Sumner,2020,IND,SG,14.411,-2.317,-1.368,-0.949,0.016,Secondary Ball Handler,Chaser
1628411,Wes Iwundu,2020,ORL,SF,18.332,-1.281,-1.53,0.249,0.672,Movement Shooter,Chaser
1628415,Dillon Brooks,2020,MEM,SG,28.932,-1.022,-0.535,-0.487,1.845,Secondary Ball Handler,Wing Stopper
1628418,Thomas Bryant,2020,WAS,C,24.932,-0.66,-0.548,-0.113,1.273,Roll + Cut Big,Anchor Big
1628420,Monté Morris,2020,DEN,PG,22.417,-0.472,0.577,-1.05,2.017,Primary Ball Handler,Point of Attack
1628422,Damyean Dotson,2020,NYK,SG,17.417,-2.46,-0.705,-1.755,-0.047,Off Screen Shooter,Chaser
1628425,Sterling Brown,2020,MIL,SF,14.742,-0.833,-1.132,0.298,0.764,Movement Shooter,Low Activity
1628436,Luke Kornet,2020,CHI,C,15.516,-0.073,-0.517,0.444,0.834,Stretch Big,Mobile Big
1628449,Chris Boucher,2020,TOR,C,13.203,1.876,1.479,0.396,2.263,Stretch Big,Helper
1628464,Daniel Theis,2020,BOS,C,24.093,1.561,-0.665,2.226,4.01,Roll + Cut Big,Anchor Big
1628467,Maxi Kleber,2020,DAL,PF,25.536,0.076,0.071,0.005,3.007,Stationary Shooter,Helper
1628470,Torrey Craig,2020,DEN,SF,18.481,-1.547,-1.059,-0.488,0.57,Stationary Shooter,Point of Attack
1628539,Mychal Mulder,2020,GSW,SF,29.1,-1.256,-0.827,-0.43,0.147,Off Screen Shooter,Chaser
1628960,Grayson Allen,2020,MEM,SG,18.907,-1.714,-0.695,-1.019,0.304,Movement Shooter,Chaser
1628963,Marvin Bagley Iii,2020,SAC,C,25.687,-1.23,-0.979,-0.251,0.246,Shot Creator,Mobile Big
1628964,Mo Bamba,2020,ORL,C,14.167,0.651,-1.289,1.939,1.728,Stretch Big,Anchor Big
1628966,Keita Bates-Diop,2020,MIN/DEN,SF,16.917,-1.883,-1.316,-0.567,0.234,Stationary Shooter,Helper
1628969,Mikal Bridges,2020,PHO,SF,27.974,-0.621,-1.003,0.382,2.319,Movement Shooter,Wing Stopper
1628970,Miles Bridges,2020,CHO,SF,30.7,-2.683,-1.52,-1.163,-0.396,Movement Shooter,Helper
1628971,Bruce Brown,2020,DET,PG,28.173,-1.321,-1.573,0.252,1.109,Primary Ball Handler,Point of Attack
1628972,Troy Brown Jr.,2020,WAS,SF,25.825,-1.642,-1.447,-0.194,0.838,Secondary Ball Handler,Chaser
1628973,Jalen Brunson,2020,DAL,PG,17.93,-0.871,0.445,-1.316,0.993,Primary Ball Handler,Point of Attack
1628975,Jevon Carter,2020,PHO,PG,16.294,-0.706,-1.069,0.363,1.02,Secondary Ball Handler,Point of Attack
1628976,Wendell Carter Jr.,2020,CHI,C,29.206,0.399,-0.995,1.394,2.264,Roll + Cut Big,Mobile Big
1628977,Hamidou Diallo,2020,OKC,SF,19.469,-2.968,-2.572,-0.396,-0.34,Athletic Finisher,Chaser
1628978,Donte Divincenzo,2020,MIL,SG,23.037,1.678,0.39,1.289,4.009,Secondary Ball Handler,Chaser
1628980,Jacob Evans,2020,GSW/MIN,SG,14.419,-2.368,-2.716,0.348,0.001,Secondary Ball Handler,Point of Attack
1628981,Bruno Fernando,2020,ATL,C,12.726,-1.771,-1.624,-0.146,0.276,Roll + Cut Big,Anchor Big
1628983,Shai Gilgeous-Alexander,2020,OKC,SG,34.693,0.971,0.814,0.157,5.285,Shot Creator,Chaser
1628984,Devonte' Graham,2020,CHO,PG,35.1,0.145,1.559,-1.414,3.619,Primary Ball Handler,Chaser
1628988,Aaron Holiday,2020,IND,PG,24.505,-1.121,-0.602,-0.519,1.309,Primary Ball Handler,Point of Attack
1628989,Kevin Huerter,2020,ATL,SG,31.434,-2.094,-0.682,-1.412,0.314,Secondary Ball Handler,Chaser
1628990,Chandler Hutchison,2020,CHI,SF,18.813,-1.376,-1.797,0.421,0.339,Athletic Finisher,Helper
1628991,Jaren Jackson Jr.,2020,MEM,C,28.457,-0.104,-0.845,0.741,2.39,Shot Creator,Anchor Big
1628995,Kevin Knox Ii,2020,NYK,SF,17.94,-2.62,-1.991,-0.629,-0.185,Movement Shooter,Low Activity
1628997,Caleb Martin,2020,CHO,SF,17.597,-1.121,-1.429,0.307,0.256,Movement Shooter,Chaser
1628998,Cody Martin,2020,CHO,SF,18.807,1.316,-0.151,1.467,2.168,Movement Shooter,Point of Attack
1629001,De'Anthony Melton,2020,MEM,PG,19.456,1.352,0.08,1.272,2.831,Secondary Ball Handler,Point of Attack
1629003,Shake Milton,2020,PHI,SG,20.133,-0.648,0.459,-1.107,0.9,Primary Ball Handler,Chaser
1629004,Svi Mykhailiuk,2020,DET,SF,22.59,-0.385,-0.118,-0.268,1.631,Off Screen Shooter,Low Activity
1629006,Josh Okogie,2020,MIN,SG,24.957,-1.841,-1.833,-0.008,0.528,Movement Shooter,Wing Stopper
1629008,Michael Porter Jr.,2020,DEN,SF,16.423,0.688,1.167,-0.478,1.799,Stationary Shooter,Low Activity
1629010,Jerome Robinson,2020,LAC/WAS,SG,15.542,-1.931,-1.518,-0.413,0.277,Secondary Ball Handler,Chaser
1629011,Mitchell Robinson,2020,NYK,C,23.155,1.61,0.476,1.134,3.661,Roll + Cut Big,Anchor Big
1629012,Collin Sexton,2020,CLE,PG,32.964,-2.288,0.28,-2.568,0.115,Slasher,Chaser
1629013,Landry Shamet,2020,LAC,SG,27.395,-1.097,-0.281,-0.816,1.197,Off Screen Shooter,Chaser
1629014,Anfernee Simons,2020,POR,SG,20.696,-4.47,-1.649,-2.822,-1.899,Secondary Ball Handler,Point of Attack
1629016,Omari Spellman,2020,GSW,C,18.082,-1.51,-1.356,-0.153,0.493,Stretch Big,Helper
1629018,Gary Trent Jr.,2020,POR,SF,21.834,-0.983,0.726,-1.71,1.197,Movement Shooter,Chaser
1629019,Allonzo Trier,2020,NYK,SG,12.113,-1.459,-0.214,-1.246,0.171,Secondary Ball Handler,Point of Attack
1629021,Moritz Wagner,2020,WAS,C,18.562,-0.427,-1.82,1.393,1.054,Stretch Big,Anchor Big
1629022,Lonnie Walker Iv,2020,SAS,SG,16.2,-2.388,-1.573,-0.816,-0.011,Slasher,Chaser
1629023,P.J. Washington,2020,CHO,PF,30.328,-2.805,-2.555,-0.25,-0.486,Versatile Big,Helper
1629026,Kenrich Williams,2020,NOP,PF,21.329,-0.317,-1.434,1.117,1.11,Stationary Shooter,Wing Stopper
1629027,Trae Young,2020,ATL,PG,35.336,1.107,4.06,-2.953,4.803,Primary Ball Handler,Point of Attack
1629028,Deandre Ayton,2020,PHO,C,32.536,0.084,-0.039,0.123,1.974,Post Scorer,Anchor Big
1629029,Luka Dončić,2020,DAL,PG,33.563,4.79,5.133,-0.343,9.391,Shot Creator,Low Activity
1629033,Theo Pinson,2020,BRK,SG,11.075,-1.157,-0.623,-0.535,0.287,Shot Creator,Point of Attack
1629056,Terence Davis,2020,TOR,SG,16.794,-0.851,0.195,-1.045,1.191,Movement Shooter,Point of Attack
1629057,Robert Williams Iii,2020,BOS,C,13.371,1.707,-0.441,2.148,1.03,Roll + Cut Big,Anchor Big
1629058,Dzanan Musa,2020,BRK,SF,12.181,-1.267,-0.457,-0.81,0.348,Secondary Ball Handler,Low Activity
1629059,Elie Okobo,2020,PHO,PG,13.067,-1.358,-0.617,-0.742,0.47,Primary Ball Handler,Point of Attack
1629060,Rui Hachimura,2020,WAS,PF,30.085,-1.737,-1.39,-0.347,0.59,Roll + Cut Big,Helper
1629065,Ky Bowman,2020,GSW,PG,22.56,-2.693,-3.057,0.364,-0.208,Primary Ball Handler,Point of Attack
1629066,Rodions Kurucs,2020,BRK,PF,14.544,-1.924,-2.141,0.217,0.197,Stationary Shooter,Helper
1629067,Isaac Bonga,2020,WAS,SF,18.933,0.664,-1.542,2.206,2.469,Stationary Shooter,Wing Stopper
1629103,Kelan Martin,2020,MIN,SF,15.964,-1.719,-1.346,-0.372,0.208,Movement Shooter,Helper
1629109,Gary Clark,2020,HOU/ORL,PF,13.485,-2.362,-1.347,-1.015,0.004,Stationary Shooter,Helper
1629130,Duncan Robinson,2020,MIA,SG,29.665,0.915,0.676,0.238,4.634,Off Screen Shooter,Low Activity
1629134,Kendrick Nunn,2020,MIA,PG,29.291,-0.938,-0.279,-0.659,1.822,Primary Ball Handler,Point of Attack
1629162,Jordan Mclaughlin,2020,MIN,PG,19.682,0.124,0.207,-0.083,0.958,Primary Ball Handler,Point of Attack
1629164,Brandon Goodwin,2020,ATL,PG,12.661,-1.308,-0.508,-0.8,0.296,Primary Ball Handler,Point of Attack
1629185,Chris Chiozza,2020,WAS/BRK,PG,14.321,0.649,0.4,0.249,0.789,Primary Ball Handler,Point of Attack
1629234,Drew Eubanks,2020,SAS,C,12.373,-0.805,-1.676,0.871,0.276,Post Scorer,Anchor Big
1629308,Juan Toscano-Anderson,2020,GSW,SG,20.926,-1.079,-1.932,0.853,0.227,Movement Shooter,Wing Stopper
1629627,Zion Williamson,2020,NOP,PF,27.84,1.049,2.223,-1.174,1.488,Post Scorer,Helper
1629628,Rj Barrett,2020,NYK,SG,30.437,-1.667,-0.599,-1.068,0.774,Slasher,Chaser
1629629,Cam Reddish,2020,ATL,SF,26.736,-2.701,-1.451,-1.25,-0.326,Movement Shooter,Chaser
1629630,Ja Morant,2020,MEM,PG,30.958,-0.475,0.394,-0.869,2.553,Slasher,Point of Attack
1629631,De'Andre Hunter,2020,ATL,SF,32.03,-2.56,-1.58,-0.98,-0.243,Movement Shooter,Wing Stopper
1629632,Coby White,2020,CHI,PG,25.754,-1.254,-0.408,-0.846,1.21,Primary Ball Handler,Low Activity
1629633,Jarrett Culver,2020,MIN,SG,23.898,-1.262,-1.072,-0.189,1.08,Secondary Ball Handler,Chaser
1629634,Brandon Clarke,2020,MEM,PF,22.414,0.136,0.165,-0.029,2.12,Athletic Finisher,Helper
1629635,Sekou Doumbouya,2020,DET,PF,19.836,-3.295,-2.464,-0.831,-0.441,Stationary Shooter,Helper
1629636,Darius Garland,2020,CLE,SG,30.915,-4.584,-2,-2.584,-2.517,Primary Ball Handler,Point of Attack
1629637,Jaxson Hayes,2020,NOP,C,16.871,-0.416,-0.869,0.453,1.371,Roll + Cut Big,Anchor Big
1629638,Nickeil Alexander-Walker,2020,NOP,SG,12.57,-2.209,-0.514,-1.696,0.062,Secondary Ball Handler,Chaser
1629639,Tyler Herro,2020,MIA,SG,27.419,-2.884,-0.915,-1.968,-0.492,Secondary Ball Handler,Low Activity
1629640,Keldon Johnson,2020,SAS,SF,17.679,-0.545,-0.852,0.308,0.356,Athletic Finisher,Helper
1629641,Romeo Langford,2020,BOS,SG,11.557,-2.595,-2.093,-0.502,-0.053,Stationary Shooter,Low Activity
1629642,Nassir Little,2020,POR,PF,11.928,-1.426,-0.961,-0.465,0.349,Stationary Shooter,Helper
1629645,Kevin Porter Jr.,2020,CLE,SF,23.235,-2.828,-1.818,-1.01,-0.338,Shot Creator,Chaser
1629647,Darius Bazley,2020,OKC,PF,18.518,-2.236,-2.679,0.443,0.098,Stationary Shooter,Helper
1629652,Luguentz Dort,2020,OKC,SF,22.788,-1.426,-1.279,-0.147,0.501,Stationary Shooter,Point of Attack
1629655,Daniel Gafford,2020,CHI,C,14.165,-0.872,-2.207,1.335,0.592,Roll + Cut Big,Mobile Big
1629660,Ty Jerome,2020,PHO,SG,10.567,-1.086,-0.831,-0.255,0.272,Secondary Ball Handler,Chaser
1629661,Cameron Johnson,2020,PHO,PF,22.024,-0.083,0.314,-0.398,1.867,Movement Shooter,Low Activity
1629667,Jalen Mcdaniels,2020,CHO,SF,18.331,-1.128,-1.729,0.601,0.236,Stationary Shooter,Helper
1629672,Eric Paschall,2020,GSW,PF,27.564,-1.969,-0.801,-1.168,0.428,Shot Creator,Helper
1629673,Jordan Poole,2020,GSW,SG,22.349,-2.58,-2.383,-0.197,-0.17,Off Screen Shooter,Low Activity
1629675,Naz Reid,2020,MIN,C,16.515,-0.03,-0.42,0.39,0.754,Stretch Big,Anchor Big
1629678,Admiral Schofield,2020,WAS,PF,11.161,-1.982,-1.654,-0.328,0.092,Stationary Shooter,Helper
1629680,Matisse Thybulle,2020,PHI,SG,19.805,-0.584,-1.423,0.838,1.492,Movement Shooter,Point of Attack
1629684,Grant Williams,2020,BOS,PF,15.118,-1.352,-1.971,0.619,0.687,Stretch Big,Helper
1629726,Garrison Mathews,2020,WAS,SG,12.632,-1.069,-0.824,-0.245,0.192,Movement Shooter,Chaser
1629740,Nicolo Melli,2020,NOP,C,17.369,-2.012,-1.739,-0.273,0.241,Movement Shooter,Helper
1629741,Marko Guduric,2020,MEM,SG,10.991,-1.871,-1.279,-0.592,0.156,Secondary Ball Handler,Low Activity
1629744,Matt Thomas,2020,TOR,SG,10.73,-2.286,-0.424,-1.862,0.024,Off Screen Shooter,Low Activity